provider_id,provider_name,state,specialty,total_claims,total_payment,avg_claim_amount,claim_count_rank,claims_count,claims_total_amount,claims_avg_amount,claim_amount_std,unique_procedures,unique_diagnoses,avg_procedures_per_claim,avg_diagnoses_per_claim,procedure_concentration,volume_percentile_in_specialty,cluster,cluster_risk_score,volume_risk_score,amount_risk_score,specialty_base_risk,specialty_concentration,specialty_risk_score,proc_concentration_percentile,diagnosis_concentration,diag_concentration_percentile,diversity_risk_score,composite_risk_score,risk_category,investigation_priority
P000841,Healthcare Provider 841,TX,Family Practice,128,5043.031766097568,358.214676418831,667,6,828.21,138.03,83.07,4,4,0.667,0.667,0.03125,0.621,0,57.18574702902349,100.0,28.4,50.0,0.2074074074074074,46.88888888888889,50.353892821031344,0.03125,60.46511627906976,45.601617795753285,72.6,High,High
P000842,Healthcare Provider 842,TX,Orthopedics,105,3472.366453147419,453.24628528481094,752,4,584.17,146.04,109.73,3,3,0.75,0.75,0.02857142857142857,0.403,1,53.64814949992073,51.4,44.9,50.0,0.22962962962962963,46.55555555555556,36.95652173913043,0.02857142857142857,46.562184024266934,59.20121334681497,57.3,Medium,Medium
P000843,Healthcare Provider 843,DC,Internal Medicine,103,24823.769596375187,578.4696271092,136,2,236.23,118.11,91.71,1,2,0.5,1.0,0.009708737864077669,0.098,1,53.64814949992073,45.2,56.4,70.0,0.23015873015873015,65.16666666666667,3.083923154701719,0.019417475728155338,15.419615773508594,91.98179979777554,77.5,High,High
P000844,Healthcare Provider 844,FL,Family Practice,93,21988.249515605363,249.76285264155248,407,5,713.27,142.65,56.66,3,4,0.6,0.8,0.03225806451612903,0.47,0,57.18574702902349,13.1,8.3,50.0,0.19708029197080293,47.043795620437955,54.60060667340748,0.043010752688172046,94.43882709807887,29.46410515672396,2.0,Low,Low
P000845,Healthcare Provider 845,MD,Orthopedics,85,17537.768221253413,624.1927242610672,508,3,807.2,269.07,145.12,3,2,1.0,0.667,0.03529411764705882,0.228,1,53.64814949992073,3.6,59.7,50.0,0.23376623376623376,46.493506493506494,61.12234580384226,0.023529411764705882,31.294236602628917,50.80889787664308,29.8,Low,Low
P000846,Healthcare Provider 846,DC,Orthopedics,121,59511.79202082967,832.9109718184721,362,3,462.75,154.25,50.04,2,2,0.667,0.667,0.01652892561983471,0.228,1,53.64814949992073,100.0,95.4,50.0,0.21428571428571427,46.785714285714285,8.038422649140546,0.01652892561983471,8.897876643073811,91.61779575328615,99.6,Critical,Critical
P000847,Healthcare Provider 847,NY,Internal Medicine,114,8882.104647091503,197.73718798919973,381,4,897.41,224.35,129.09,4,3,1.0,0.75,0.03508771929824561,0.345,1,53.64814949992073,80.1,3.4,70.0,0.2532467532467532,64.68181818181819,60.71789686552073,0.02631578947368421,36.45096056622851,48.98887765419616,46.3,Medium,Medium
P000848,Healthcare Provider 848,VA,Internal Medicine,102,23486.172568707927,463.65905624753697,881,6,897.1,149.52,104.17,4,3,0.667,0.5,0.0392156862745098,0.696,0,57.18574702902349,42.4,45.9,70.0,0.27205882352941174,64.28676470588236,71.840242669363,0.029411764705882353,50.606673407482305,36.653185035389285,56.8,Medium,Medium
P000849,Healthcare Provider 849,TX,Internal Medicine,105,15365.715607693191,346.3808505442139,576,5,1826.48,365.3,453.82,2,3,0.4,0.6,0.01904761904761905,0.52,0,57.18574702902349,51.4,26.1,70.0,0.32592592592592595,63.15555555555556,13.498483316481295,0.02857142857142857,46.562184024266934,73.27603640040445,58.7,Medium,Medium
P000850,Healthcare Provider 850,NY,Cardiology,92,9034.279910889683,572.2725079091837,635,3,291.31,97.1,76.91,3,2,1.0,0.667,0.03260869565217391,0.213,1,53.64814949992073,10.6,56.2,65.0,0.24675324675324675,60.18831168831169,56.06673407482305,0.021739130434782608,26.59251769464105,55.72295247724975,43.5,Medium,Medium
P000851,Healthcare Provider 851,NY,Internal Medicine,125,20705.60915129561,219.5698474988795,254,7,1861.25,265.89,158.09,4,4,0.571,0.571,0.032,0.829,0,57.18574702902349,100.0,5.3,70.0,0.2532467532467532,64.68181818181819,53.99393326592518,0.032,64.1051567239636,41.96157735085945,63.3,High,High
P000852,Healthcare Provider 852,CA,Orthopedics,111,51668.097649677344,910.9327848565732,477,6,1006.46,167.74,93.42,3,2,0.5,0.333,0.02702702702702703,0.707,0,57.18574702902349,70.5,100.0,50.0,0.3469387755102041,44.795918367346935,31.294236602628917,0.018018018018018018,11.375126390293225,76.67340748230535,98.2,Critical,Critical
P000853,Healthcare Provider 853,VA,Internal Medicine,85,183609.7977563163,180.55809767972917,114,6,669.12,111.52,57.81,4,2,0.667,0.333,0.047058823529411764,0.696,0,57.18574702902349,3.6,2.5,70.0,0.27205882352941174,64.28676470588236,89.68655207280081,0.023529411764705882,31.294236602628917,33.67037411526795,1.7,Low,Low
P000854,Healthcare Provider 854,NY,Orthopedics,98,39317.26376285127,357.0441808881568,20,3,910.76,303.59,85.93,2,2,0.667,0.667,0.02040816326530612,0.228,1,53.64814949992073,28.3,28.1,50.0,0.2922077922077922,45.616883116883116,18.857431749241655,0.02040816326530612,20.879676440849344,80.33367037411527,28.7,Low,Low
P000855,Healthcare Provider 855,NY,Family Practice,98,1788.5580197012844,501.27158397736486,528,5,1204.44,240.89,140.85,3,3,0.6,0.6,0.030612244897959183,0.47,0,57.18574702902349,28.3,50.5,50.0,0.2077922077922078,46.883116883116884,47.118301314459046,0.030612244897959183,57.0273003033367,48.918099089989894,45.2,Medium,Medium
P000856,Healthcare Provider 856,VA,Cardiology,98,21202.193336095435,286.24027386659935,145,5,1131.68,226.34,102.96,3,3,0.6,0.6,0.030612244897959183,0.523,0,57.18574702902349,28.3,13.4,65.0,0.25,60.125,47.118301314459046,0.030612244897959183,57.0273003033367,48.918099089989894,15.3,Low,Low
P000857,Healthcare Provider 857,VA,Family Practice,103,23151.22076382872,264.62116199057374,208,2,347.72,173.86,70.96,2,2,1.0,1.0,0.019417475728155338,0.08,1,53.64814949992073,45.2,9.9,50.0,0.22794117647058823,46.580882352941174,14.661274014155712,0.019417475728155338,15.419615773508594,85.03538928210314,26.6,Low,Low
P000858,Healthcare Provider 858,NY,Family Practice,92,56173.98394536056,450.84239348948705,531,7,2191.02,313.0,324.47,4,4,0.571,0.571,0.043478260869565216,0.756,0,57.18574702902349,10.6,44.5,50.0,0.2077922077922078,46.883116883116884,82.81092012133469,0.043478260869565216,95.29828109201213,12.19413549039433,9.9,Low,Low
P000859,Healthcare Provider 859,VA,Orthopedics,84,26497.62280528882,419.4230011674299,376,2,164.25,82.13,57.54,2,2,1.0,1.0,0.023809523809523808,0.085,1,53.64814949992073,3.0,39.3,50.0,0.25,46.25,26.238624873609705,0.023809523809523808,31.749241658240646,71.55712841253792,16.6,Low,Low
P000860,Healthcare Provider 860,NY,Family Practice,113,77117.76262837653,404.6283877212811,504,5,1366.69,273.34,242.97,4,3,0.8,0.6,0.035398230088495575,0.47,0,57.18574702902349,76.8,37.0,50.0,0.2077922077922078,46.883116883116884,61.627906976744185,0.02654867256637168,37.360970677451974,48.0788675429727,67.4,High,High
P000861,Healthcare Provider 861,NY,Orthopedics,91,32587.061941353753,619.7674058100722,904,4,699.39,174.85,72.34,4,3,1.0,0.75,0.04395604395604396,0.403,1,53.64814949992073,9.1,59.2,50.0,0.2922077922077922,45.616883116883116,83.72093023255815,0.03296703296703297,66.6835187057634,23.094034378159748,21.0,Low,Low
P000862,Healthcare Provider 862,CA,Internal Medicine,92,104694.10269142211,331.21365591416185,166,2,417.48,208.74,69.33,2,1,1.0,0.5,0.021739130434782608,0.098,1,53.64814949992073,10.6,22.9,70.0,0.20408163265306123,65.71428571428572,23.154701718907987,0.010869565217391304,6.825075834175935,83.37714863498483,22.2,Low,Low
P000863,Healthcare Provider 863,MD,Internal Medicine,99,14203.647544736456,473.3316591422386,550,6,1220.27,203.38,127.9,3,3,0.5,0.5,0.030303030303030304,0.696,0,57.18574702902349,31.8,47.4,70.0,0.2857142857142857,64.0,45.601617795753285,0.030303030303030304,55.25783619817998,50.53589484327604,55.2,Medium,Medium
P000864,Healthcare Provider 864,NY,Orthopedics,103,25446.753940373168,313.15510028134725,181,4,756.77,189.19,71.58,3,3,0.75,0.75,0.02912621359223301,0.403,1,53.64814949992073,45.2,20.0,50.0,0.2922077922077922,45.616883116883116,39.68655207280081,0.02912621359223301,49.54499494438827,56.370070778564205,24.5,Low,Low
P000865,Healthcare Provider 865,DC,Internal Medicine,111,50344.342853026785,263.8379943682372,861,8,1327.7,165.96,157.24,4,4,0.5,0.5,0.036036036036036036,0.906,0,57.18574702902349,70.5,9.8,70.0,0.23015873015873015,65.16666666666667,62.689585439838226,0.036036036036036036,73.7108190091001,32.90192113245702,42.9,Medium,Medium
P000866,Healthcare Provider 866,TX,Cardiology,101,12429.226196945096,349.8906530296799,617,9,1819.18,202.13,183.84,4,4,0.444,0.444,0.039603960396039604,0.951,0,57.18574702902349,39.7,26.8,65.0,0.23703703703703705,60.37777777777778,73.15470171890799,0.039603960396039604,85.8948432760364,21.74924165824065,26.1,Low,Low
P000867,Healthcare Provider 867,FL,Family Practice,103,9996.468883013573,314.3847035067749,612,2,283.95,141.98,74.98,2,1,1.0,0.5,0.019417475728155338,0.08,1,53.64814949992073,45.2,20.4,50.0,0.19708029197080293,47.043795620437955,14.661274014155712,0.009708737864077669,3.640040444893832,89.74721941354903,40.8,Medium,Medium
P000868,Healthcare Provider 868,MD,Cardiology,107,11738.71814335882,322.33716674830174,602,5,1075.36,215.07,152.11,3,3,0.6,0.6,0.028037383177570093,0.523,0,57.18574702902349,57.2,21.8,65.0,0.2597402597402597,59.935064935064936,34.42871587462083,0.028037383177570093,43.68048533872599,61.87057633973711,52.6,Medium,Medium
P000869,Healthcare Provider 869,MD,Family Practice,81,10412.730081681626,722.4611947828663,927,1,232.91,232.91,0.0,1,1,1.0,1.0,0.012345679012345678,0.023,1,53.64814949992073,1.4,72.3,50.0,0.22077922077922077,46.68831168831169,7.17896865520728,0.012345679012345678,8.240647118301315,92.3963599595551,58.1,Medium,Medium
P000870,Healthcare Provider 870,MD,Internal Medicine,117,37144.163106183485,355.29494410107014,812,5,1111.95,222.39,291.9,3,3,0.6,0.6,0.02564102564102564,0.52,0,57.18574702902349,96.3,27.5,70.0,0.2857142857142857,64.0,27.856420626895854,0.02564102564102564,35.28816986855409,69.17087967644085,80.5,Critical,Critical
P000871,Healthcare Provider 871,CA,Cardiology,101,3516.3963161805746,289.61332287617347,444,8,1464.09,183.01,93.17,4,4,0.5,0.5,0.039603960396039604,0.895,0,57.18574702902349,39.7,14.1,65.0,0.2108843537414966,60.88775510204082,73.15470171890799,0.039603960396039604,85.8948432760364,21.74924165824065,14.4,Low,Low
P000872,Healthcare Provider 872,NY,Internal Medicine,96,4647.2455753314025,409.13263197184347,332,5,751.49,150.3,125.47,2,4,0.4,0.8,0.020833333333333332,0.52,0,57.18574702902349,21.5,38.0,70.0,0.2532467532467532,64.68181818181819,20.525783619817997,0.041666666666666664,91.86046511627907,50.940343781597576,38.7,Medium,Medium
P000873,Healthcare Provider 873,CA,Family Practice,105,141881.35970919696,425.0105404026131,503,3,808.39,269.46,256.81,1,1,0.333,0.333,0.009523809523809525,0.187,1,53.64814949992073,51.4,40.5,50.0,0.23809523809523808,46.42857142857143,2.224469160768453,0.009523809523809525,2.982810920121335,97.4721941354904,65.8,High,High
P000874,Healthcare Provider 874,NY,Orthopedics,99,10666.926786233684,222.8634796705078,913,2,715.18,357.59,272.52,1,1,0.5,0.5,0.010101010101010102,0.085,1,53.64814949992073,31.8,5.5,50.0,0.2922077922077922,45.616883116883116,4.095045500505561,0.010101010101010102,4.954499494438827,95.56117290192114,15.6,Low,Low
P000875,Healthcare Provider 875,CA,Orthopedics,92,26903.58562110137,347.51118934419003,79,6,2602.12,433.69,808.61,3,4,0.5,0.667,0.03260869565217391,0.707,0,57.18574702902349,10.6,26.3,50.0,0.3469387755102041,44.795918367346935,56.06673407482305,0.043478260869565216,95.29828109201213,28.240647118301325,5.4,Low,Low
P000876,Healthcare Provider 876,CA,Cardiology,98,4968.402218047445,340.5826535890843,585,8,1591.82,198.98,142.78,3,3,0.375,0.375,0.030612244897959183,0.895,0,57.18574702902349,28.3,24.6,65.0,0.2108843537414966,60.88775510204082,47.118301314459046,0.030612244897959183,57.0273003033367,48.918099089989894,26.0,Low,Low
P000877,Healthcare Provider 877,TX,Internal Medicine,104,24200.39580983371,370.1572306757238,935,5,694.77,138.95,100.96,5,4,1.0,0.8,0.04807692307692308,0.52,1,53.64814949992073,48.1,30.4,70.0,0.32592592592592595,63.15555555555556,91.45601617795754,0.038461538461538464,82.20424671385238,12.24469160768453,31.4,Medium,Medium
P000878,Healthcare Provider 878,DC,Internal Medicine,94,10732.087152490583,579.8469483249055,938,3,389.24,129.75,60.77,3,2,1.0,0.667,0.031914893617021274,0.204,1,53.64814949992073,15.8,56.5,70.0,0.23015873015873015,65.16666666666667,53.28614762386249,0.02127659574468085,24.67138523761375,58.15975733063701,51.9,Medium,Medium
P000879,Healthcare Provider 879,CA,Cardiology,100,4614.277139493409,431.96127178579655,688,2,168.81,84.41,35.56,2,1,1.0,0.5,0.02,0.086,1,53.64814949992073,35.8,41.8,65.0,0.2108843537414966,60.88775510204082,16.329625884732053,0.01,4.499494438827098,88.40242669362993,61.5,High,High
P000880,Healthcare Provider 880,TX,Orthopedics,100,83861.37672749968,745.4355464745911,396,11,1638.99,149.0,81.47,3,4,0.273,0.364,0.03,0.979,0,57.18574702902349,35.8,74.8,50.0,0.22962962962962963,46.55555555555556,43.78159757330637,0.04,87.41152679474217,38.76643073811931,68.1,High,High
P000881,Healthcare Provider 881,VA,Family Practice,85,71866.51558239463,401.0835750023515,608,3,645.49,215.16,134.68,2,3,0.667,1.0,0.023529411764705882,0.187,1,53.64814949992073,3.6,36.5,50.0,0.22794117647058823,46.580882352941174,25.783619817997977,0.03529411764705882,72.24469160768453,55.631951466127404,9.6,Low,Low
P000882,Healthcare Provider 882,DC,Cardiology,97,19784.32446193693,980.481365336916,857,9,2112.44,234.72,176.45,5,4,0.556,0.444,0.05154639175257732,0.951,0,57.18574702902349,24.8,100.0,65.0,0.30158730158730157,59.11904761904762,95.70273003033367,0.041237113402061855,90.69767441860465,6.2992922143579335,74.1,High,High
P000883,Healthcare Provider 883,CA,Family Practice,93,59839.36689791754,320.4135461383157,103,4,509.88,127.47,61.03,4,3,1.0,0.75,0.043010752688172046,0.324,1,53.64814949992073,13.1,21.6,50.0,0.23809523809523808,46.42857142857143,81.90091001011123,0.03225806451612903,64.76238624873609,24.954499494438835,3.3,Low,Low
P000884,Healthcare Provider 884,FL,Orthopedics,89,147752.3274441213,274.5734518799563,402,4,649.5,162.37,121.87,3,3,0.75,0.75,0.033707865168539325,0.403,1,53.64814949992073,7.0,11.4,50.0,0.25547445255474455,46.167883211678834,58.442871587462086,0.033707865168539325,68.30131445904955,37.61375126390293,1.3,Low,Low
P000885,Healthcare Provider 885,MD,Internal Medicine,90,46820.47719717128,530.4105542783358,975,6,1220.31,203.39,174.71,4,4,0.667,0.667,0.044444444444444446,0.696,0,57.18574702902349,8.0,53.0,70.0,0.2857142857142857,64.0,84.73205257836199,0.044444444444444446,96.7644084934277,10.455005055611736,24.8,Low,Low
P000886,Healthcare Provider 886,VA,Orthopedics,114,35585.009244151224,797.9460341084374,224,5,717.88,143.58,54.52,3,4,0.6,0.8,0.02631578947368421,0.564,0,57.18574702902349,80.1,93.3,50.0,0.25,46.25,29.221435793731043,0.03508771929824561,71.68857431749241,53.79170879676441,96.6,Critical,Critical
P000887,Healthcare Provider 887,VA,Cardiology,105,26874.94439711617,202.4713404133308,518,8,996.3,124.54,61.41,4,4,0.5,0.5,0.0380952380952381,0.895,0,57.18574702902349,51.4,3.8,65.0,0.25,60.125,69.00910010111222,0.0380952380952381,80.73811931243681,26.299292214357948,14.8,Low,Low
P000888,Healthcare Provider 888,TX,Internal Medicine,94,42171.39239704985,365.58714438200377,634,2,616.83,308.42,200.58,2,2,1.0,1.0,0.02127659574468085,0.098,1,53.64814949992073,15.8,29.6,70.0,0.32592592592592595,63.15555555555556,21.688574317492417,0.02127659574468085,24.67138523761375,77.11830131445905,30.0,Low,Low
P000889,Healthcare Provider 889,VA,Cardiology,92,15307.230944859548,297.2605501503864,236,1,165.62,165.62,0.0,1,1,1.0,1.0,0.010869565217391304,0.021,1,53.64814949992073,10.6,15.4,65.0,0.25,60.125,5.712841253791709,0.010869565217391304,6.825075834175935,93.8422649140546,16.3,Low,Low
P000890,Healthcare Provider 890,DC,Cardiology,101,16703.34254610768,433.2979105241895,427,9,1450.63,161.18,160.56,5,3,0.556,0.333,0.04950495049504951,0.951,0,57.18574702902349,39.7,42.0,65.0,0.30158730158730157,59.11904761904762,94.03437815975732,0.0297029702970297,51.820020222446914,22.851365015166834,42.6,Medium,Medium
P000891,Healthcare Provider 891,CA,Orthopedics,96,34575.18043631649,405.45462230195955,116,7,736.96,105.28,47.27,3,3,0.429,0.429,0.03125,0.819,0,57.18574702902349,21.5,37.1,50.0,0.3469387755102041,44.795918367346935,50.353892821031344,0.03125,60.46511627906976,45.601617795753285,21.6,Low,Low
P000892,Healthcare Provider 892,CA,Cardiology,109,13713.487681905004,790.5197367897906,163,3,468.95,156.32,99.54,2,3,0.667,1.0,0.01834862385321101,0.213,1,53.64814949992073,63.1,92.8,65.0,0.2108843537414966,60.88775510204082,11.274014155712841,0.027522935779816515,41.20323559150657,76.75429726996967,96.4,Critical,Critical
P000893,Healthcare Provider 893,FL,Orthopedics,116,15278.476117339753,382.144039222529,226,3,357.56,119.19,139.37,1,2,0.333,0.667,0.008620689655172414,0.228,1,53.64814949992073,84.7,33.2,50.0,0.25547445255474455,46.167883211678834,0.40444893832153694,0.017241379310344827,9.201213346814964,96.07684529828109,77.0,High,High
P000894,Healthcare Provider 894,MD,Internal Medicine,95,22030.57774076958,802.227352397161,230,3,838.72,279.57,114.35,2,2,0.667,0.667,0.021052631578947368,0.204,1,53.64814949992073,18.6,93.8,70.0,0.2857142857142857,64.0,21.081900910010113,0.021052631578947368,23.559150657229523,77.92719919110212,83.2,Critical,Critical
P000895,Healthcare Provider 895,TX,Orthopedics,100,69606.10448492161,344.62257476065133,182,6,877.35,146.23,74.67,3,4,0.5,0.667,0.03,0.707,0,57.18574702902349,35.8,25.8,50.0,0.22962962962962963,46.55555555555556,43.78159757330637,0.04,87.41152679474217,38.76643073811931,20.0,Low,Low
P000896,Healthcare Provider 896,MD,Internal Medicine,113,7096.352839283793,641.1355734201431,249,4,787.06,196.76,178.01,3,1,0.75,0.25,0.02654867256637168,0.345,1,53.64814949992073,76.8,61.3,70.0,0.2857142857142857,64.0,30.030333670374116,0.008849557522123894,1.2133468149646107,81.49646107178968,91.3,Critical,Critical
P000897,Healthcare Provider 897,VA,Orthopedics,97,47059.99249034968,452.293594384857,318,3,1973.52,657.84,327.62,3,3,1.0,1.0,0.030927835051546393,0.228,1,53.64814949992073,24.8,44.6,50.0,0.25,46.25,48.7360970677452,0.030927835051546393,58.84732052578362,47.21941354903943,30.1,Medium,Medium
P000898,Healthcare Provider 898,FL,Family Practice,100,48620.29973998374,958.090938989244,965,7,905.11,129.3,75.76,4,4,0.571,0.571,0.04,0.756,0,57.18574702902349,35.8,100.0,50.0,0.19708029197080293,47.043795620437955,74.46916076845298,0.04,87.41152679474217,20.353892821031337,77.7,High,High
P000899,Healthcare Provider 899,MD,Family Practice,112,48330.20513507496,192.76899763393808,210,7,1548.28,221.18,175.24,4,3,0.571,0.429,0.03571428571428571,0.756,0,57.18574702902349,73.7,3.2,50.0,0.22077922077922077,46.68831168831169,62.133468149646106,0.026785714285714284,38.52376137512639,47.31041456016178,33.1,Medium,Medium
P000900,Healthcare Provider 900,DC,Cardiology,111,9830.58398470872,225.44385347202663,656,3,692.74,230.91,124.41,2,3,0.667,1.0,0.018018018018018018,0.213,1,53.64814949992073,70.5,5.9,65.0,0.30158730158730157,59.11904761904762,10.414560161779574,0.02702702702702703,39.383215369059656,77.9979777553084,49.8,Medium,Medium
P000901,Healthcare Provider 901,CA,Orthopedics,108,4053.4286592762833,1008.088399123429,392,4,537.83,134.46,91.69,2,3,0.5,0.75,0.018518518518518517,0.403,1,53.64814949992073,59.4,100.0,50.0,0.3469387755102041,44.795918367346935,11.830131445904954,0.027777777777777776,42.366026289180994,75.95551061678464,94.7,Critical,Critical
P000902,Healthcare Provider 902,VA,Orthopedics,103,38549.57955363173,279.6020810417926,857,6,1004.98,167.5,118.35,4,3,0.667,0.5,0.038834951456310676,0.707,0,57.18574702902349,45.2,12.6,50.0,0.25,46.25,70.77856420626895,0.02912621359223301,49.54499494438827,37.71486349848332,15.1,Low,Low
P000903,Healthcare Provider 903,FL,Internal Medicine,105,26570.0198121963,288.61635675949753,96,3,269.97,89.99,52.32,3,2,1.0,0.667,0.02857142857142857,0.204,1,53.64814949992073,51.4,14.1,70.0,0.23357664233576642,65.0948905109489,36.95652173913043,0.01904761904761905,14.1051567239636,72.1840242669363,43.7,Medium,Medium
P000904,Healthcare Provider 904,MD,Cardiology,106,60136.763245292306,260.3789857648058,894,6,632.14,105.36,47.67,4,4,0.667,0.667,0.03773584905660377,0.674,0,57.18574702902349,54.7,9.3,65.0,0.2597402597402597,59.935064935064936,67.59352881698686,0.03773584905660377,79.37310414560162,27.69464105156723,22.7,Low,Low
P000905,Healthcare Provider 905,TX,Orthopedics,86,10932.148948886155,716.3887583969321,858,6,1570.49,261.75,107.98,4,4,0.667,0.667,0.046511627906976744,0.707,0,57.18574702902349,4.4,71.8,50.0,0.22962962962962963,46.55555555555556,88.82709807886754,0.046511627906976744,98.53387259858442,7.290192113245695,28.9,Low,Low
P000906,Healthcare Provider 906,DC,Cardiology,107,47104.24372463122,215.56687654312225,756,4,1001.94,250.48,52.15,2,2,0.5,0.5,0.018691588785046728,0.377,1,53.64814949992073,57.2,4.7,65.0,0.30158730158730157,59.11904761904762,12.335692618806876,0.018691588785046728,13.043478260869565,87.38119312436805,41.0,Medium,Medium
P000907,Healthcare Provider 907,DC,Family Practice,89,63222.28395541189,407.982877307052,86,4,662.43,165.61,80.58,4,3,1.0,0.75,0.0449438202247191,0.324,1,53.64814949992073,7.0,37.7,50.0,0.25396825396825395,46.19047619047619,85.64206268958544,0.033707865168539325,68.30131445904955,21.294236602628914,5.9,Low,Low
P000908,Healthcare Provider 908,MD,Orthopedics,114,20024.068999599807,353.25461614046526,415,6,1301.55,216.93,256.73,3,3,0.5,0.5,0.02631578947368421,0.707,0,57.18574702902349,80.1,27.1,50.0,0.23376623376623376,46.493506493506494,29.221435793731043,0.02631578947368421,36.45096056622851,67.88675429726997,67.8,High,High
P000909,Healthcare Provider 909,CA,Orthopedics,96,33420.65841776348,677.3971897228828,394,5,921.45,184.29,225.16,4,3,0.8,0.6,0.041666666666666664,0.564,0,57.18574702902349,21.5,66.9,50.0,0.3469387755102041,44.795918367346935,79.01921132457026,0.03125,60.46511627906976,28.402426693629934,47.2,Medium,Medium
P000910,Healthcare Provider 910,MD,Cardiology,91,32272.3613622602,304.34400859268703,696,6,1158.24,193.04,97.6,5,3,0.833,0.5,0.054945054945054944,0.674,0,57.18574702902349,9.1,17.9,65.0,0.2597402597402597,59.935064935064936,98.28109201213347,0.03296703296703297,66.6835187057634,14.357937310414556,3.4,Low,Low
P000911,Healthcare Provider 911,VA,Orthopedics,103,9686.907117071683,496.5262189067077,633,7,2060.02,294.29,250.95,3,4,0.429,0.571,0.02912621359223301,0.819,0,57.18574702902349,45.2,50.0,50.0,0.25,46.25,39.68655207280081,0.038834951456310676,83.417593528817,42.821031344792715,54.8,Medium,Medium
P000912,Healthcare Provider 912,MD,Cardiology,79,37462.53336635346,224.61591819223975,844,4,811.27,202.82,187.23,3,2,0.75,0.5,0.0379746835443038,0.377,1,53.64814949992073,0.7,5.8,65.0,0.2597402597402597,59.935064935064936,68.30131445904955,0.02531645569620253,34.73205257836198,45.12639029322548,1.4,Low,Low
P000913,Healthcare Provider 913,DC,Orthopedics,92,111580.13830366252,1257.6126988859312,501,4,714.42,178.6,95.81,3,2,0.75,0.5,0.03260869565217391,0.403,1,53.64814949992073,10.6,100.0,50.0,0.21428571428571427,46.785714285714285,56.06673407482305,0.021739130434782608,26.59251769464105,55.72295247724975,72.5,High,High
P000914,Healthcare Provider 914,FL,Internal Medicine,102,22521.01009620089,357.88218414606837,604,9,1967.98,218.66,164.09,5,4,0.556,0.444,0.049019607843137254,0.953,0,57.18574702902349,42.4,28.3,70.0,0.23357664233576642,65.0948905109489,93.12436804853387,0.0392156862745098,84.5298281092012,10.313447927199206,27.9,Low,Low
P000915,Healthcare Provider 915,MD,Cardiology,98,5110.615169375257,405.2003930718072,582,6,1195.16,199.19,180.61,4,2,0.667,0.333,0.04081632653061224,0.674,0,57.18574702902349,28.3,37.1,65.0,0.2597402597402597,59.935064935064936,76.64307381193125,0.02040816326530612,20.879676440849344,45.66228513650151,38.1,Medium,Medium
P000916,Healthcare Provider 916,CA,Orthopedics,106,11078.631801816608,922.767382480838,916,6,850.48,141.75,58.14,4,4,0.667,0.667,0.03773584905660377,0.707,0,57.18574702902349,54.7,100.0,50.0,0.3469387755102041,44.795918367346935,67.59352881698686,0.03773584905660377,79.37310414560162,27.69464105156723,88.1,Critical,Critical
P000917,Healthcare Provider 917,FL,Family Practice,89,3716.622300814672,300.86558779762174,133,4,350.28,87.57,35.33,2,2,0.5,0.5,0.02247191011235955,0.324,1,53.64814949992073,7.0,16.8,50.0,0.19708029197080293,47.043795620437955,24.469160768452983,0.02247191011235955,28.665318503538927,73.85237613751264,6.2,Low,Low
P000918,Healthcare Provider 918,TX,Orthopedics,97,80038.34641856687,928.6121609170344,791,6,854.55,142.42,100.27,4,3,0.667,0.5,0.041237113402061855,0.707,0,57.18574702902349,24.8,100.0,50.0,0.22962962962962963,46.55555555555556,77.80586450960566,0.030927835051546393,58.84732052578362,29.777553083923152,75.4,High,High
P000919,Healthcare Provider 919,NY,Family Practice,104,47292.41945092818,328.4105205783561,649,6,1087.09,181.18,79.06,3,3,0.5,0.5,0.028846153846153848,0.621,0,57.18574702902349,48.1,22.2,50.0,0.2077922077922078,46.883116883116884,38.4732052578362,0.028846153846153848,48.23053589484327,57.62386248736097,35.7,Medium,Medium
P000920,Healthcare Provider 920,MD,Family Practice,86,13341.446252618514,564.4484681994036,314,10,2303.96,230.4,212.81,4,3,0.4,0.3,0.046511627906976744,0.959,0,57.18574702902349,4.4,55.6,50.0,0.22077922077922077,46.68831168831169,88.82709807886754,0.03488372093023256,71.1324570273003,18.25075834175935,17.2,Low,Low
P000921,Healthcare Provider 921,CA,Internal Medicine,86,5334.444731663195,302.9776922677474,699,5,1045.22,209.04,44.74,2,3,0.4,0.6,0.023255813953488372,0.52,0,57.18574702902349,4.4,17.5,70.0,0.20408163265306123,65.71428571428572,25.278058645096056,0.03488372093023256,71.1324570273003,56.380182002022245,8.7,Low,Low
P000922,Healthcare Provider 922,FL,Cardiology,88,9573.02993301,204.7893269750336,221,6,848.72,141.45,142.4,4,3,0.667,0.5,0.045454545454545456,0.674,0,57.18574702902349,6.1,4.0,65.0,0.31386861313868614,58.879562043795616,86.80485338725987,0.03409090909090909,69.11021233569262,20.273003033367033,0.8,Low,Low
P000923,Healthcare Provider 923,CA,Orthopedics,91,11634.417782488375,496.3578683189975,976,3,247.81,82.6,62.84,3,2,1.0,0.667,0.03296703296703297,0.228,1,53.64814949992073,9.1,49.9,50.0,0.3469387755102041,44.795918367346935,56.97674418604651,0.02197802197802198,27.24974721941355,54.914054600606676,24.4,Low,Low
